barn_id,alder,gave_ønske
barn_36139,6,kjelke
barn_36140,5,rulleskøyter
barn_36141,5,kostyme
barn_36142,8,Bil
barn_36143,9,Bil
barn_36144,1,kostyme
barn_36145,7,kostyme
barn_36146,13,Lego
barn_36147,7,Lego
barn_36148,5,Lego
barn_36149,16,Spill
barn_36150,6,kikkert
barn_36151,12,Lekefigur
barn_36152,5,Kosedyr
barn_36153,7,Spill
barn_36154,8,kjelke
barn_36155,8,kostyme
barn_36156,8,Spill
barn_36157,5,Spill
barn_36158,8,Lego
barn_36159,8,Tegnesaker
barn_36160,5,Lekefigur
barn_36161,17,Spill
barn_36162,14,Bok
barn_36163,14,Lego
barn_36164,9,Lekefigur
barn_36165,5,ski
barn_36166,8,Bil
barn_36167,13,Sykkel
barn_36168,2,Tegnesaker
barn_36169,8,Spill
barn_36170,7,Spill
barn_36171,5,Bok
barn_36172,7,Lego
barn_36173,17,ski
barn_36174,10,skøyter
barn_36175,6,Bok
barn_36176,9,Bok
barn_36177,5,Lego
barn_36178,9,Lekefigur
barn_36179,15,Kosedyr
barn_36180,8,Kosedyr
barn_36181,10,Lekefigur
barn_36182,7,kjelke
barn_36183,8,Kosedyr
barn_36184,9,Spill
barn_36185,12,Kosedyr
barn_36186,9,Bil
barn_36187,17,Kosedyr
barn_36188,13,Lego
barn_36189,11,Bil
barn_36190,13,Bok
barn_36191,6,Spill
barn_36192,7,skøyter
barn_36193,8,Lekefigur
barn_36194,7,Sykkel
barn_36195,13,Kosedyr
barn_36196,1,kostyme
barn_36197,5,Kosedyr
barn_36198,14,Lego
barn_36199,2,Bok
barn_36200,5,kjelke
barn_36201,6,skøyter
barn_36202,11,Bil
barn_36203,8,skøyter
barn_36204,16,Kosedyr
barn_36205,5,Lego
barn_36206,14,Kosedyr
barn_36207,6,Lego
barn_36208,5,Sykkel
barn_36209,8,Spill
barn_36210,2,Bok
barn_36211,7,Bil
barn_36212,6,Bok
barn_36213,5,Lego
barn_36214,14,Lego
barn_36215,7,kostyme
barn_36216,17,rulleskøyter
barn_36217,15,Tegnesaker
barn_36218,5,Spill
barn_36219,8,Spill
barn_36220,9,Kosedyr
barn_36221,13,Lego
barn_36222,14,kostyme
barn_36223,9,Spill
barn_36224,1,Bok
barn_36225,7,Bok
barn_36226,14,Kosedyr
barn_36227,10,Kosedyr
barn_36228,14,Spill
barn_36229,9,Bil
barn_36230,2,Spill
barn_36231,17,Bok
barn_36232,15,Spill
barn_36233,4,Tegnesaker
barn_36234,4,kostyme
barn_36235,8,Kosedyr
barn_36236,11,Spill
barn_36237,7,Bil
barn_36238,4,Kosedyr
barn_36239,8,Lego
barn_36240,6,Spill
barn_36241,6,kikkert
barn_36242,9,Kosedyr
barn_36243,14,Spill
barn_36244,8,Bil
barn_36245,9,Spill
barn_36246,9,Kosedyr
barn_36247,8,kjelke
barn_36248,6,Lego
barn_36249,7,kikkert
barn_36250,6,Tegnesaker
barn_36251,15,kikkert
barn_36252,13,Spill
barn_36253,8,Lego
barn_36254,15,Kosedyr
barn_36255,14,Kosedyr
barn_36256,16,Kosedyr
barn_36257,5,Spill
barn_36258,10,Bok
barn_36259,9,Lego
barn_36260,10,ski
barn_36261,6,Bil
barn_36262,9,Bok
barn_36263,7,kostyme
barn_36264,13,Spill
barn_36265,12,Kosedyr
barn_36266,5,Spill
barn_36267,5,skøyter
barn_36268,10,Sykkel
barn_36269,8,Kosedyr
barn_36270,8,Kosedyr
barn_36271,11,Bil
barn_36272,14,Kosedyr
barn_36273,5,Lego
barn_36274,8,Bok
barn_36275,13,Spill
barn_36276,14,Bok
barn_36277,6,Lego
barn_36278,3,Lekefigur
barn_36279,5,kjelke
barn_36280,16,Tegnesaker
barn_36281,7,Kosedyr
barn_36282,7,Spill
barn_36283,1,Spill
barn_36284,2,Kosedyr
barn_36285,9,kjelke
barn_36286,8,skøyter
barn_36287,8,kjelke
barn_36288,3,Sykkel
barn_36289,6,Bok
barn_36290,12,Sykkel
barn_36291,5,Bok
barn_36292,14,Lekefigur
barn_36293,4,Kosedyr
barn_36294,5,Sykkel
barn_36295,7,Tegnesaker
barn_36296,16,Kosedyr
barn_36297,6,Spill
barn_36298,9,Tegnesaker
barn_36299,8,skøyter
barn_36300,5,Tegnesaker
barn_36301,5,kjelke
barn_36302,16,ski
barn_36303,5,rulleskøyter
barn_36304,9,Spill
barn_36305,17,Spill
barn_36306,4,kostyme
barn_36307,7,Bok
barn_36308,5,Spill
barn_36309,5,Lego
barn_36310,4,Sykkel
barn_36311,9,Lego
barn_36312,11,Bil
barn_36313,9,kikkert
barn_36314,15,Lego
barn_36315,4,Kosedyr
barn_36316,6,kostyme
barn_36317,6,Lego
barn_36318,5,Bok
barn_36319,4,Tegnesaker
barn_36320,8,Bok
barn_36321,13,Spill
barn_36322,16,rulleskøyter
barn_36323,4,Bok
barn_36324,13,skøyter
barn_36325,13,Bok
barn_36326,7,Kosedyr
barn_36327,3,Tegnesaker
barn_36328,17,Bok
barn_36329,9,Spill
barn_36330,17,Sykkel
barn_36331,8,Bil
barn_36332,7,Lego
barn_36333,5,Spill
barn_36334,17,Spill
barn_36335,5,kostyme
barn_36336,1,Lego
barn_36337,8,Bok
barn_36338,7,Bok
barn_36339,6,Kosedyr
barn_36340,9,Spill
barn_36341,6,Kosedyr
barn_36342,7,Bok
barn_36343,1,Sykkel
barn_36344,8,Spill
barn_36345,4,Lekefigur
barn_36346,5,Kosedyr
barn_36347,10,Bil
barn_36348,6,Kosedyr
barn_36349,5,ski
barn_36350,8,Bok
barn_36351,5,Lego
barn_36352,6,Tegnesaker
barn_36353,9,Spill
barn_36354,10,Sykkel
barn_36355,10,Spill
barn_36356,8,Lego
barn_36357,7,Kosedyr
barn_36358,12,Bok
barn_36359,5,Spill
barn_36360,5,Spill
barn_36361,9,Sykkel
barn_36362,7,Bok
barn_36363,10,Bil
barn_36364,5,Kosedyr
barn_36365,6,Lekefigur
barn_36366,15,Spill
barn_36367,7,Bok
barn_36368,8,Spill
barn_36369,3,Bil
barn_36370,5,Lego
barn_36371,1,Lego
barn_36372,7,Lekefigur
barn_36373,17,Spill
barn_36374,14,Bok
barn_36375,9,Sykkel
barn_36376,14,Bok
barn_36377,9,Spill
barn_36378,6,Spill
barn_36379,5,skøyter
barn_36380,9,Spill
barn_36381,5,Spill
barn_36382,7,rulleskøyter
barn_36383,13,Lego
barn_36384,4,Lego
barn_36385,4,Spill
barn_36386,5,Bok
barn_36387,8,Bok
barn_36388,5,kostyme
barn_36389,8,Kosedyr
barn_36390,6,Sykkel
barn_36391,8,Spill
barn_36392,6,Kosedyr
barn_36393,17,ski
barn_36394,8,Lego
barn_36395,11,Bok
barn_36396,9,kikkert
barn_36397,8,Kosedyr
barn_36398,5,Bil
barn_36399,8,Sykkel
barn_36400,9,Kosedyr
barn_36401,7,kostyme
barn_36402,3,Spill
barn_36403,1,Tegnesaker
barn_36404,6,kostyme
barn_36405,5,Spill
barn_36406,15,Bok
barn_36407,5,rulleskøyter
barn_36408,7,kikkert
barn_36409,10,rulleskøyter
barn_36410,13,Sykkel
barn_36411,7,Bok
barn_36412,5,Lego
barn_36413,6,Tegnesaker
barn_36414,7,Kosedyr
barn_36415,6,Bil
barn_36416,6,Tegnesaker
barn_36417,4,kostyme
barn_36418,15,Spill
barn_36419,1,Bil
barn_36420,7,Kosedyr
barn_36421,17,Spill
barn_36422,9,Bil
barn_36423,6,Bil
barn_36424,4,Kosedyr
barn_36425,17,skøyter
barn_36426,1,Bok
barn_36427,9,Bil
barn_36428,14,Tegnesaker
barn_36429,1,Bok
barn_36430,10,Bok
barn_36431,17,Kosedyr
barn_36432,9,Bok
barn_36433,7,Lego
barn_36434,14,Bok
barn_36435,8,Kosedyr
barn_36436,11,Tegnesaker
barn_36437,8,Bok
barn_36438,2,Sykkel
barn_36439,5,kostyme
barn_36440,3,Lekefigur
barn_36441,3,Lego
barn_36442,1,Spill
barn_36443,7,kostyme
barn_36444,5,Lego
barn_36445,14,Spill
barn_36446,11,rulleskøyter
barn_36447,8,kikkert
barn_36448,8,Kosedyr
barn_36449,5,kostyme
barn_36450,7,Kosedyr
barn_36451,9,Spill
barn_36452,12,Kosedyr
barn_36453,3,Bok
barn_36454,10,Bok
barn_36455,11,Lego
barn_36456,8,Tegnesaker
barn_36457,5,Bok
barn_36458,8,Bok
barn_36459,8,Lekefigur
barn_36460,7,ski
barn_36461,7,Tegnesaker
barn_36462,3,Kosedyr
barn_36463,5,Sykkel
barn_36464,3,Bok
barn_36465,5,Tegnesaker
barn_36466,6,Lego
barn_36467,5,kostyme
barn_36468,5,Sykkel
barn_36469,10,Spill
barn_36470,13,Tegnesaker
barn_36471,6,Spill
barn_36472,6,Bok
barn_36473,13,kostyme
barn_36474,9,Spill
barn_36475,6,kostyme
barn_36476,10,Spill
barn_36477,6,Lego
barn_36478,8,Sykkel
barn_36479,17,Bok
barn_36480,6,Spill
barn_36481,16,skøyter
barn_36482,6,Tegnesaker
barn_36483,8,Bil
barn_36484,7,Lego
barn_36485,12,Tegnesaker
barn_36486,2,kostyme
barn_36487,9,ski
barn_36488,11,Spill
barn_36489,7,Tegnesaker
barn_36490,3,Bok
barn_36491,5,Lego
barn_36492,9,Kosedyr
barn_36493,15,Bil
barn_36494,7,Kosedyr
barn_36495,8,Lego
barn_36496,5,Bok
barn_36497,7,Spill
barn_36498,6,Lego
barn_36499,9,kikkert
barn_36500,17,Bil
barn_36501,12,Kosedyr
barn_36502,5,Lego
barn_36503,8,ski
barn_36504,2,kostyme
barn_36505,5,Sykkel
barn_36506,5,Spill
barn_36507,6,Lekefigur
barn_36508,9,Sykkel
barn_36509,8,Spill
barn_36510,16,Tegnesaker
barn_36511,5,Bok
barn_36512,6,kikkert
barn_36513,6,kjelke
barn_36514,5,Kosedyr
barn_36515,17,skøyter
barn_36516,7,Sykkel
barn_36517,16,kjelke
barn_36518,7,ski
barn_36519,5,Bok
barn_36520,4,Bok
barn_36521,14,Bok
barn_36522,1,Bok
barn_36523,17,Lego
barn_36524,7,Spill
barn_36525,5,Lego
barn_36526,9,Spill
barn_36527,4,Lego
barn_36528,2,Spill
barn_36529,13,Lego
barn_36530,7,Lekefigur
barn_36531,8,kikkert
barn_36532,5,Bok
barn_36533,2,Tegnesaker
barn_36534,6,Sykkel
barn_36535,8,Lego
barn_36536,11,kostyme
barn_36537,8,kjelke
barn_36538,12,Bok
barn_36539,4,Bok
barn_36540,2,kostyme
barn_36541,5,Lego
barn_36542,11,Lego
barn_36543,11,rulleskøyter
barn_36544,4,Tegnesaker
barn_36545,1,Lego
barn_36546,9,Bil
barn_36547,14,Lekefigur
barn_36548,11,Lego
barn_36549,5,Lego
barn_36550,8,Sykkel
barn_36551,11,Kosedyr
barn_36552,5,Kosedyr
barn_36553,8,Bok
barn_36554,6,rulleskøyter
barn_36555,5,Bok
barn_36556,17,Spill
barn_36557,15,Tegnesaker
barn_36558,7,Kosedyr
barn_36559,4,Kosedyr
barn_36560,10,Kosedyr
barn_36561,5,Spill
barn_36562,5,Kosedyr
barn_36563,7,Lego
barn_36564,8,kostyme
barn_36565,3,Kosedyr
barn_36566,8,Lekefigur
barn_36567,1,Lekefigur
barn_36568,15,Sykkel
barn_36569,15,Bok
barn_36570,10,Lego
barn_36571,7,Sykkel
barn_36572,5,Kosedyr
barn_36573,11,kostyme
barn_36574,16,Spill
barn_36575,5,Spill
barn_36576,7,Lekefigur
barn_36577,6,Bil
barn_36578,6,Tegnesaker
barn_36579,7,Lego
barn_36580,16,kostyme
barn_36581,5,Bok
barn_36582,8,kjelke
barn_36583,16,Lego
barn_36584,7,Bil
barn_36585,14,skøyter
barn_36586,2,Lego
barn_36587,16,Bok
barn_36588,5,Tegnesaker
barn_36589,17,Bil
barn_36590,5,Lego
barn_36591,7,Bil
barn_36592,6,Tegnesaker
barn_36593,7,Bok
barn_36594,5,skøyter
barn_36595,17,Spill
barn_36596,6,Spill
barn_36597,9,Lego
barn_36598,4,skøyter
barn_36599,13,Kosedyr
barn_36600,8,Spill
barn_36601,17,Bil
barn_36602,7,Lego
barn_36603,5,Kosedyr
barn_36604,6,Bok
barn_36605,10,Spill
barn_36606,9,Bil
barn_36607,12,Lekefigur
barn_36608,2,kostyme
barn_36609,8,Sykkel
barn_36610,16,Spill
barn_36611,3,Lego
barn_36612,3,Lego
barn_36613,10,Spill
barn_36614,6,Bil
barn_36615,9,Tegnesaker
barn_36616,8,Spill
barn_36617,17,Spill
barn_36618,15,Lekefigur
barn_36619,9,kikkert
barn_36620,6,Tegnesaker
barn_36621,6,Lego
barn_36622,14,Tegnesaker
barn_36623,8,Lekefigur
barn_36624,12,Bil
barn_36625,7,Tegnesaker
barn_36626,3,Spill
barn_36627,6,Lekefigur
barn_36628,5,Lego
barn_36629,12,Kosedyr
barn_36630,9,Tegnesaker
barn_36631,3,Kosedyr
barn_36632,9,Lego
barn_36633,14,Bok
barn_36634,9,ski
barn_36635,8,Tegnesaker
barn_36636,6,Bok
barn_36637,14,Kosedyr
barn_36638,7,kostyme
barn_36639,14,Bil
barn_36640,12,Tegnesaker
barn_36641,13,Bok
barn_36642,17,Bil
barn_36643,11,Lego
barn_36644,1,Sykkel
barn_36645,5,Spill
barn_36646,1,kostyme
barn_36647,5,Sykkel
barn_36648,2,Bil
barn_36649,8,skøyter
barn_36650,1,rulleskøyter
barn_36651,7,Spill
barn_36652,15,Lego
barn_36653,11,Spill
barn_36654,16,Bil
barn_36655,5,Kosedyr
barn_36656,8,kjelke
barn_36657,6,Kosedyr
barn_36658,8,Tegnesaker
barn_36659,8,ski
barn_36660,1,Bil
barn_36661,5,Lego
barn_36662,10,Spill
barn_36663,11,Bil
barn_36664,8,Lekefigur
barn_36665,6,Tegnesaker
barn_36666,7,Lego
barn_36667,3,Lego
barn_36668,16,Kosedyr
barn_36669,14,Spill
barn_36670,2,Kosedyr
barn_36671,5,Tegnesaker
barn_36672,8,Spill
barn_36673,5,Sykkel
barn_36674,16,kikkert
barn_36675,11,Bok
barn_36676,6,Kosedyr
barn_36677,1,Spill
barn_36678,12,Bok
barn_36679,7,Spill
barn_36680,9,Spill
barn_36681,6,Kosedyr
barn_36682,4,Bok
barn_36683,9,rulleskøyter
barn_36684,7,Spill
barn_36685,5,Bok
barn_36686,4,Kosedyr
barn_36687,8,Spill
barn_36688,10,Bok
barn_36689,6,Kosedyr
barn_36690,10,kostyme
barn_36691,5,Lego
barn_36692,6,Bok
barn_36693,11,kostyme
barn_36694,9,Spill
barn_36695,6,Bok
barn_36696,4,rulleskøyter
barn_36697,2,Lego
barn_36698,13,Bil
barn_36699,3,kostyme
barn_36700,4,Lego
barn_36701,5,Lego
barn_36702,7,Lego
barn_36703,12,Kosedyr
barn_36704,5,rulleskøyter
barn_36705,8,Bok
barn_36706,3,Tegnesaker
barn_36707,7,Sykkel
barn_36708,5,Sykkel
barn_36709,5,Bil
barn_36710,6,Tegnesaker
barn_36711,11,Spill
barn_36712,11,Lekefigur
barn_36713,7,Lego
barn_36714,4,Bok
barn_36715,6,Lego
barn_36716,8,Lekefigur
barn_36717,14,Lekefigur
barn_36718,17,Kosedyr
barn_36719,9,Bok
barn_36720,6,Bok
barn_36721,9,Spill
barn_36722,6,Bok
barn_36723,9,Spill
barn_36724,5,Spill
barn_36725,6,Bil
barn_36726,3,Tegnesaker
barn_36727,7,Lego
barn_36728,9,rulleskøyter
barn_36729,12,Spill
barn_36730,12,Tegnesaker
barn_36731,17,Bok
barn_36732,3,kostyme
barn_36733,8,Lekefigur
barn_36734,8,Lekefigur
barn_36735,12,Sykkel
barn_36736,6,Spill
barn_36737,2,Spill
barn_36738,6,Lekefigur
barn_36739,17,Tegnesaker
barn_36740,15,Kosedyr
barn_36741,7,Bok
barn_36742,14,Tegnesaker
barn_36743,1,skøyter
barn_36744,6,Lego
barn_36745,10,Bok
barn_36746,5,Bok
barn_36747,5,Bil
barn_36748,14,Bok
barn_36749,9,Lego
barn_36750,17,Kosedyr
barn_36751,4,Tegnesaker
barn_36752,6,Bok
barn_36753,6,Kosedyr
barn_36754,14,rulleskøyter
barn_36755,5,kjelke
barn_36756,6,Tegnesaker
barn_36757,4,Bok
barn_36758,11,Spill
barn_36759,5,Bok
barn_36760,2,Kosedyr
barn_36761,7,Bok
barn_36762,7,Lego
barn_36763,5,Sykkel
barn_36764,4,Tegnesaker
barn_36765,15,Bok
barn_36766,2,Bok
barn_36767,3,Sykkel
barn_36768,5,Spill
barn_36769,16,Kosedyr
barn_36770,3,Spill
barn_36771,13,Lego
barn_36772,15,kostyme
barn_36773,7,Sykkel
barn_36774,6,Spill
barn_36775,9,Tegnesaker
barn_36776,9,Kosedyr
barn_36777,12,Kosedyr
barn_36778,13,Sykkel
barn_36779,6,Lekefigur
barn_36780,9,Lego
barn_36781,4,Lego
barn_36782,8,Spill
barn_36783,9,Bok
barn_36784,5,Kosedyr
barn_36785,3,Kosedyr
barn_36786,5,Sykkel
barn_36787,7,Tegnesaker
barn_36788,14,Lego
barn_36789,8,Lego
barn_36790,11,Lekefigur
barn_36791,5,kostyme
barn_36792,3,Kosedyr
barn_36793,5,Lekefigur
barn_36794,6,kostyme
barn_36795,8,Spill
barn_36796,14,Lekefigur
barn_36797,7,Spill
barn_36798,8,Bok
barn_36799,1,Kosedyr
barn_36800,1,Bok
barn_36801,3,Lekefigur
barn_36802,9,Tegnesaker
barn_36803,8,Bok
barn_36804,5,Spill
barn_36805,9,Sykkel
barn_36806,8,Kosedyr
barn_36807,3,Kosedyr
barn_36808,9,Lego
barn_36809,11,Lego
barn_36810,6,Bil
barn_36811,9,Spill
barn_36812,5,Kosedyr
barn_36813,11,Spill
barn_36814,15,Kosedyr
barn_36815,7,Sykkel
barn_36816,5,Kosedyr
barn_36817,7,Lego
barn_36818,5,Bok
barn_36819,1,Lego
barn_36820,9,Bok
barn_36821,2,rulleskøyter
barn_36822,5,Sykkel
barn_36823,10,kjelke
barn_36824,9,Spill
barn_36825,2,Tegnesaker
barn_36826,9,Lekefigur
barn_36827,16,Kosedyr
barn_36828,3,kikkert
barn_36829,7,Lego
barn_36830,10,Lekefigur
barn_36831,9,kostyme
barn_36832,5,Spill
barn_36833,5,kikkert
barn_36834,12,kjelke
barn_36835,16,Sykkel
barn_36836,11,Lego
barn_36837,17,Spill
barn_36838,9,Spill
barn_36839,16,skøyter
barn_36840,9,Lego
barn_36841,15,Tegnesaker
barn_36842,5,Bil
barn_36843,13,Spill
barn_36844,5,Bok
barn_36845,1,Spill
barn_36846,8,Spill
barn_36847,6,Lekefigur
barn_36848,2,Spill
barn_36849,17,Kosedyr
barn_36850,9,Lego
barn_36851,15,Spill
barn_36852,17,Tegnesaker
barn_36853,7,Spill
barn_36854,5,Kosedyr
barn_36855,5,Lekefigur
barn_36856,8,kostyme
barn_36857,9,Lego
barn_36858,7,kjelke
barn_36859,7,kjelke
barn_36860,5,Bok
barn_36861,7,kikkert
barn_36862,3,Bok
barn_36863,14,ski
barn_36864,2,skøyter
barn_36865,7,Lekefigur
barn_36866,3,Spill
barn_36867,11,skøyter
barn_36868,6,Kosedyr
barn_36869,4,Bok
barn_36870,8,Kosedyr
barn_36871,15,Lego
barn_36872,15,skøyter
barn_36873,5,kostyme
barn_36874,10,Spill
barn_36875,1,Spill
barn_36876,4,Lego
barn_36877,8,Bil
barn_36878,5,kostyme
barn_36879,12,Kosedyr
barn_36880,16,Lego
barn_36881,1,Bok
barn_36882,5,Lego
barn_36883,7,Kosedyr
barn_36884,8,Spill
barn_36885,15,Lego
barn_36886,15,Bok
barn_36887,9,kikkert
barn_36888,5,skøyter
barn_36889,12,Lekefigur
barn_36890,5,Kosedyr
barn_36891,17,kostyme
barn_36892,1,ski
barn_36893,8,Lego
barn_36894,3,Lego
barn_36895,7,Lekefigur
barn_36896,9,Lekefigur
barn_36897,9,kostyme
barn_36898,12,Lego
barn_36899,9,Kosedyr
barn_36900,5,Spill
barn_36901,15,Spill
barn_36902,12,Bok
barn_36903,5,Lego
barn_36904,13,Bok
barn_36905,17,Bok
barn_36906,9,Sykkel
barn_36907,6,Lego
barn_36908,9,Bil
barn_36909,6,Kosedyr
barn_36910,9,Lego
barn_36911,8,Spill
barn_36912,16,ski
barn_36913,9,Lego
barn_36914,5,Spill
barn_36915,10,Lekefigur
barn_36916,6,Lego
barn_36917,6,Lekefigur
barn_36918,7,Tegnesaker
barn_36919,1,Tegnesaker
barn_36920,17,kostyme
barn_36921,8,Kosedyr
barn_36922,11,Lego
barn_36923,5,Bok
barn_36924,11,kostyme
barn_36925,8,kostyme
barn_36926,7,rulleskøyter
barn_36927,17,Lekefigur
barn_36928,8,Bok
barn_36929,9,Bok
barn_36930,1,Lego
barn_36931,6,Bok
barn_36932,14,kostyme
barn_36933,11,Bok
barn_36934,8,Bil
barn_36935,15,kostyme
barn_36936,8,kostyme
barn_36937,8,ski
barn_36938,7,Tegnesaker
barn_36939,9,Bil
barn_36940,6,Kosedyr
barn_36941,7,kjelke
barn_36942,17,Bok
barn_36943,4,Bok
barn_36944,3,kikkert
barn_36945,2,Lego
barn_36946,6,Lego
barn_36947,7,Lego
barn_36948,3,Bok
barn_36949,8,Tegnesaker
barn_36950,8,Lego
barn_36951,11,Lego
barn_36952,17,Bil
barn_36953,9,Spill
barn_36954,4,Bok
barn_36955,3,Kosedyr
barn_36956,11,Lego
barn_36957,9,Kosedyr
barn_36958,5,Tegnesaker
barn_36959,5,Lego
barn_36960,11,Lego
barn_36961,8,kostyme
barn_36962,8,Bok
barn_36963,5,Kosedyr
barn_36964,9,Bok
barn_36965,11,Lego
barn_36966,14,Spill
barn_36967,10,kostyme
barn_36968,8,Kosedyr
barn_36969,9,kostyme
barn_36970,8,skøyter
barn_36971,5,Lekefigur
barn_36972,14,skøyter
barn_36973,8,Spill
barn_36974,9,kikkert
barn_36975,17,Bok
barn_36976,17,Bok
barn_36977,8,Lego
barn_36978,1,Sykkel
barn_36979,7,kjelke
barn_36980,16,Kosedyr
barn_36981,6,Lego
barn_36982,17,Lego
barn_36983,3,Lego
barn_36984,8,Kosedyr
barn_36985,8,Lego
barn_36986,5,Lekefigur
barn_36987,16,Spill
barn_36988,9,Kosedyr
barn_36989,5,Spill
barn_36990,7,kikkert
barn_36991,10,Bil
barn_36992,6,Lego
barn_36993,14,Sykkel
barn_36994,5,Spill
barn_36995,6,Lego
barn_36996,4,Bok
barn_36997,3,Bil
barn_36998,6,rulleskøyter
barn_36999,17,Kosedyr
barn_37000,3,Bil
barn_37001,5,Lekefigur
barn_37002,6,kostyme
barn_37003,9,Lego
barn_37004,11,Kosedyr
barn_37005,11,Spill
barn_37006,1,Lego
barn_37007,9,Lekefigur
barn_37008,9,Bok
barn_37009,8,Bok
barn_37010,7,kostyme
barn_37011,12,Tegnesaker
barn_37012,6,Kosedyr
barn_37013,5,Spill
barn_37014,6,Kosedyr
barn_37015,7,Lego
barn_37016,5,Bil
barn_37017,9,Lego
barn_37018,14,Lego
barn_37019,9,Lego
barn_37020,7,Tegnesaker
barn_37021,12,Bil
barn_37022,11,Bok
barn_37023,6,Spill
barn_37024,9,ski
barn_37025,10,Bok
barn_37026,5,Bok
barn_37027,6,Bok
barn_37028,3,Lego
barn_37029,17,Bok
barn_37030,3,Bok
barn_37031,5,kikkert
barn_37032,7,Kosedyr
barn_37033,14,Bok
barn_37034,6,Sykkel
barn_37035,11,Tegnesaker
barn_37036,9,kikkert
barn_37037,9,skøyter
barn_37038,13,Spill
barn_37039,1,Bil
barn_37040,16,Lego
barn_37041,13,Spill
barn_37042,16,Spill
barn_37043,12,Tegnesaker
barn_37044,14,Lego
barn_37045,5,Spill
barn_37046,6,Kosedyr
barn_37047,6,Tegnesaker
barn_37048,3,Spill
barn_37049,10,Lekefigur
barn_37050,4,rulleskøyter
barn_37051,2,Lego
barn_37052,11,Sykkel
barn_37053,15,Lego
barn_37054,11,Tegnesaker
barn_37055,13,Spill
barn_37056,9,ski
barn_37057,14,rulleskøyter
barn_37058,8,Bok
barn_37059,17,Spill
barn_37060,3,kostyme
barn_37061,12,Bok
barn_37062,9,skøyter
barn_37063,8,Tegnesaker
barn_37064,10,Tegnesaker
barn_37065,13,Lekefigur
barn_37066,14,Bok
barn_37067,5,ski
barn_37068,5,Spill
barn_37069,1,Spill
barn_37070,4,Kosedyr
barn_37071,6,Kosedyr
barn_37072,10,Kosedyr
barn_37073,7,Bil
barn_37074,11,kostyme
barn_37075,8,Spill
barn_37076,8,rulleskøyter
barn_37077,3,Tegnesaker
barn_37078,11,Lego
barn_37079,11,Lego
barn_37080,6,Lego
barn_37081,6,Lego
barn_37082,5,Kosedyr
barn_37083,12,Bok
barn_37084,11,Lego
barn_37085,9,kikkert
barn_37086,5,Bok
barn_37087,5,Bok
barn_37088,2,kostyme
barn_37089,2,Bok
barn_37090,5,kostyme
barn_37091,3,kostyme
barn_37092,8,Lego
barn_37093,6,Bok
barn_37094,7,Lego
barn_37095,9,Lekefigur
barn_37096,9,Bil
barn_37097,9,Bil
barn_37098,6,Tegnesaker
barn_37099,12,Bok
barn_37100,15,Sykkel
barn_37101,6,rulleskøyter
barn_37102,1,Sykkel
barn_37103,15,Spill
barn_37104,15,Spill
barn_37105,2,Lego
barn_37106,1,Spill
barn_37107,13,Kosedyr
barn_37108,6,Spill
barn_37109,15,Kosedyr
barn_37110,5,Sykkel
barn_37111,14,Lego
barn_37112,2,Bok
barn_37113,6,Tegnesaker
barn_37114,17,Lekefigur
barn_37115,5,Lekefigur
barn_37116,4,Tegnesaker
barn_37117,14,Sykkel
barn_37118,4,Bil
barn_37119,3,kostyme
barn_37120,6,Sykkel
barn_37121,9,Lego
barn_37122,10,Lego
barn_37123,14,Sykkel
barn_37124,8,Spill
barn_37125,7,Sykkel
barn_37126,6,Spill
barn_37127,13,Lekefigur
barn_37128,10,Lego
barn_37129,15,Lego
barn_37130,17,Spill
barn_37131,6,Kosedyr
barn_37132,8,Kosedyr
barn_37133,9,Bok
barn_37134,5,kikkert
barn_37135,2,Spill
barn_37136,14,Bil
barn_37137,8,skøyter
barn_37138,8,Kosedyr
barn_37139,8,kostyme
barn_37140,11,Lego
barn_37141,4,Spill
barn_37142,9,Kosedyr
barn_37143,7,Bok
barn_37144,15,Sykkel
barn_37145,8,Lego
barn_37146,16,Bok
barn_37147,6,Bil
barn_37148,17,Spill
barn_37149,14,Bil
barn_37150,8,skøyter
barn_37151,6,kostyme
barn_37152,7,Spill
barn_37153,11,Bok
barn_37154,8,Kosedyr
barn_37155,7,Lego
barn_37156,9,Sykkel
barn_37157,10,Tegnesaker
barn_37158,1,Bok
barn_37159,3,Spill
barn_37160,3,Sykkel
barn_37161,5,kostyme
barn_37162,7,Kosedyr
barn_37163,12,Tegnesaker
barn_37164,6,rulleskøyter
barn_37165,1,Spill
barn_37166,8,Bok
barn_37167,17,Bil
barn_37168,6,Bok
barn_37169,16,Bil
barn_37170,3,Spill
barn_37171,5,Kosedyr
barn_37172,10,Spill
barn_37173,8,Bok
barn_37174,11,Spill
barn_37175,14,Spill
barn_37176,5,Bok
barn_37177,9,Spill
barn_37178,9,Lego
barn_37179,14,Bok
barn_37180,7,kjelke
barn_37181,2,Spill
barn_37182,8,kostyme
barn_37183,16,Bok
barn_37184,1,Lego
barn_37185,5,Lego
barn_37186,6,Bok
barn_37187,11,Bil
barn_37188,6,ski
barn_37189,5,Spill
barn_37190,9,Bok
barn_37191,2,Kosedyr
barn_37192,5,skøyter
barn_37193,7,Kosedyr
barn_37194,6,Bil
barn_37195,6,Lego
barn_37196,3,Lego
barn_37197,6,Spill
barn_37198,12,skøyter
barn_37199,7,kostyme
barn_37200,8,Lego
barn_37201,5,Bok
barn_37202,2,Spill
barn_37203,14,Spill
